x,alpha,rho,p,sd11,sd12,sd13,sd21,sd22,sd23,sd31,sd32,sd33,rho_mix,p_mix,te_mix,s11,s12,vx,vy,v_mix,amr,xi
0.500438,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290116,0,0.290116,3,0
0.500625,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290133,0,0.290133,2,0.1
0.500875,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290173,0,0.290173,2,0
0.50125,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290176,0,0.290176,1,0.1
0.50175,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,1,0
0.5025,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0.1
0.5035,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5045,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5055,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5065,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5075,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5085,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5095,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5105,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5115,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5125,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5135,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5145,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5155,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5165,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5175,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5185,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5195,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5205,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5215,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5225,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5235,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5245,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5255,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5265,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5275,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5285,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5295,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5305,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5315,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5325,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5335,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5345,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5355,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5365,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5375,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5385,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5395,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5405,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5415,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5425,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5435,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5445,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5455,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5465,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5475,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5485,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5495,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5505,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.5515,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.5525,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.5535,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.5545,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.5555,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.5565,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.5575,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.5585,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5595,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5605,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5615,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5625,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5635,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5645,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5655,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5665,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5675,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5685,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5695,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5705,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5715,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5725,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5735,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.5745,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.5755,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.5765,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.5775,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.5785,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.5795,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.5805,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.5815,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.5825,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.5835,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5845,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5855,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5865,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5875,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5885,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.5895,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5905,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5915,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5925,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5935,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5945,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.5955,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5965,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5975,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5985,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.5995,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6005,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6015,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6025,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6035,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6045,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6055,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6065,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6075,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6085,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6095,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6105,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6115,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6125,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6135,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6145,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6155,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6165,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6175,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6185,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.6195,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.6205,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.6215,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6225,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6235,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6245,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6255,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6265,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6275,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6285,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.6295,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.6305,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.6315,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.6325,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.6335,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290169,0,0.290169,0,0
0.6345,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290169,0,0.290169,0,0
0.6355,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290169,0,0.290169,0,0
0.6365,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.29017,0,0.29017,0,0
0.6375,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.29017,0,0.29017,0,0
0.6385,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.29017,0,0.29017,0,0
0.6395,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290169,0,0.290169,0,0
0.6405,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.6415,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6425,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6435,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6445,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6455,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.6465,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.6475,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.6485,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290167,0,0.290167,0,0
0.6495,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290168,0,0.290168,0,0
0.6505,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290169,0,0.290169,0,0
0.6515,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290169,0,0.290169,0,0
0.6525,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290169,0,0.290169,0,0
0.6535,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290169,0,0.290169,0,0
0.6545,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.29017,0,0.29017,0,0
0.6555,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.29017,0,0.29017,0,0
0.6565,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.29017,0,0.29017,0,0
0.6575,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.29017,0,0.29017,0,0
0.6585,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290171,0,0.290171,0,0
0.6595,1,2700.12,3.46E+06,1.00005,0,0,0,1,0,0,0,1,2700.12,3.46E+06,1.13E+07,-5.05E+06,0,0.290171,0,0.290171,0,0
